date,draw_time,d1,d2,d3,combo
2019-06-13,11AM,1,3,4,134
2019-06-13,4PM,4,9,1,491
2019-06-13,9PM,7,7,4,774
2019-06-14,11AM,6,1,5,615
2019-06-14,4PM,5,1,2,512
2019-06-14,9PM,5,5,3,553
2019-06-15,11AM,7,5,4,754
2019-06-15,4PM,5,0,2,502
2019-06-15,9PM,8,3,7,837
2019-06-16,11AM,8,4,9,849
2019-06-16,4PM,3,0,3,303
2019-06-16,9PM,4,8,3,483
2019-06-17,11AM,6,6,4,664
2019-06-17,4PM,2,0,1,201
2019-06-17,9PM,6,6,1,661
2019-06-18,11AM,7,9,2,792
2019-06-18,4PM,6,9,4,694
2019-06-18,9PM,9,1,8,918
2019-06-19,11AM,3,8,1,381
2019-06-19,4PM,8,2,6,826
2019-06-19,9PM,2,8,8,288
2019-06-20,11AM,1,8,8,188
2019-06-20,4PM,4,8,9,489
2019-06-20,9PM,1,1,5,115
2019-06-21,11AM,3,0,5,305
2019-06-21,4PM,1,1,4,114
2019-06-21,9PM,0,1,7,017
2019-06-22,11AM,8,6,1,861
2019-06-22,4PM,1,1,6,116
2019-06-22,9PM,1,8,4,184
2019-06-23,11AM,3,6,4,364
2019-06-23,4PM,5,1,8,518
2019-06-23,9PM,5,4,5,545
2019-06-24,11AM,1,9,9,199
2019-06-24,4PM,7,0,7,707
2019-06-24,9PM,2,3,3,233
2019-06-25,11AM,9,6,6,966
2019-06-25,4PM,6,5,3,653
2019-06-25,9PM,9,3,5,935
2019-06-26,11AM,8,0,7,807
2019-06-26,4PM,6,7,0,670
2019-06-26,9PM,9,1,3,913
2019-06-27,11AM,5,2,0,520
2019-06-27,4PM,4,6,7,467
2019-06-27,9PM,5,5,7,557
2019-06-28,11AM,8,9,3,893
2019-06-28,4PM,6,9,1,691
2019-06-28,9PM,0,6,7,067
2019-06-29,11AM,1,9,4,194
2019-06-29,4PM,4,7,2,472
2019-06-29,9PM,8,8,7,887
2019-06-30,11AM,7,5,6,756
2019-06-30,4PM,8,5,4,854
2019-06-30,9PM,1,5,5,155
2019-07-01,11AM,1,8,9,189
2019-07-01,4PM,3,0,3,303
2019-07-01,9PM,3,1,0,310
2019-07-02,11AM,1,5,8,158
2019-07-02,4PM,9,9,6,996
2019-07-02,9PM,5,6,3,563
2019-07-03,11AM,3,4,9,349
2019-07-03,4PM,3,5,2,352
2019-07-03,9PM,1,7,4,174
2019-07-04,11AM,4,2,4,424
2019-07-04,4PM,7,8,1,781
2019-07-04,9PM,9,3,1,931
2019-07-05,11AM,5,0,1,501
2019-07-05,4PM,1,2,1,121
2019-07-05,9PM,6,7,8,678
2019-07-06,11AM,7,8,0,780
2019-07-06,4PM,4,2,2,422
2019-07-06,9PM,2,1,7,217
2019-07-07,11AM,4,2,8,428
2019-07-07,4PM,0,4,4,044
2019-07-07,9PM,0,0,7,007
2019-07-08,11AM,2,5,9,259
2019-07-08,4PM,8,4,5,845
2019-07-08,9PM,1,0,9,109
2019-07-09,11AM,1,3,1,131
2019-07-09,4PM,0,7,9,079
2019-07-09,9PM,6,6,0,660
2019-07-10,11AM,1,7,9,179
2019-07-10,4PM,2,2,3,223
2019-07-10,9PM,9,5,1,951
2019-07-11,11AM,2,5,4,254
2019-07-11,4PM,5,1,5,515
2019-07-11,9PM,0,0,5,005
2019-07-12,11AM,8,7,5,875
2019-07-12,4PM,8,1,8,818
2019-07-12,9PM,7,1,6,716
2019-07-13,11AM,8,0,4,804
2019-07-13,4PM,2,8,2,282
2019-07-13,9PM,1,6,5,165
2019-07-14,11AM,1,5,7,157
2019-07-14,4PM,0,6,4,064
2019-07-14,9PM,3,9,0,390
2019-07-15,11AM,4,3,8,438
2019-07-15,4PM,3,9,3,393
2019-07-15,9PM,8,2,0,820
2019-07-16,11AM,0,9,7,097
2019-07-16,4PM,0,0,1,001
2019-07-16,9PM,6,0,7,607
2019-07-17,11AM,5,6,4,564
2019-07-17,4PM,6,4,4,644
2019-07-17,9PM,6,2,5,625
2019-07-18,11AM,1,1,8,118
2019-07-18,4PM,5,0,7,507
2019-07-18,9PM,6,9,1,691
2019-07-19,11AM,4,2,7,427
2019-07-19,4PM,6,4,1,641
2019-07-19,9PM,2,7,9,279
2019-07-20,11AM,7,6,0,760
2019-07-20,4PM,0,7,5,075
2019-07-20,9PM,6,4,6,646
2019-07-21,11AM,8,4,4,844
2019-07-21,4PM,0,7,3,073
2019-07-21,9PM,5,7,5,575
2019-07-22,11AM,2,4,1,241
2019-07-22,4PM,7,5,9,759
2019-07-22,9PM,1,4,8,148
2019-07-23,11AM,3,0,4,304
2019-07-23,4PM,5,8,2,582
2019-07-23,9PM,5,3,4,534
2019-07-24,11AM,2,1,7,217
2019-07-24,4PM,1,7,8,178
2019-07-24,9PM,0,8,9,089
2019-07-25,11AM,2,4,8,248
2019-07-25,4PM,1,8,4,184
2019-07-25,9PM,8,6,4,864
2019-07-26,11AM,1,5,6,156
2019-07-26,4PM,9,2,9,929
2019-07-26,9PM,9,3,5,935
2019-07-27,11AM,4,4,4,444
2019-07-27,4PM,0,8,2,082
2019-07-27,9PM,9,0,7,907
2019-07-28,11AM,7,4,8,748
2019-07-28,4PM,9,9,3,993
2019-07-28,9PM,7,8,3,783
2019-07-29,11AM,6,2,3,623
2019-07-29,4PM,7,0,5,705
2019-07-29,9PM,9,4,9,949
2019-07-30,11AM,2,1,9,219
2019-07-30,4PM,4,7,5,475
2019-07-30,9PM,7,1,8,718
2019-07-31,11AM,9,3,8,938
2019-07-31,4PM,6,2,6,626
2019-07-31,9PM,0,3,1,031
2019-08-01,11AM,2,3,4,234
2019-08-01,4PM,6,4,0,640
2019-08-01,9PM,1,7,0,170
2019-08-02,11AM,8,4,1,841
2019-08-02,4PM,7,8,7,787
2019-08-02,9PM,2,6,1,261
2019-08-03,11AM,6,8,2,682
2019-08-03,4PM,7,2,0,720
2019-08-03,9PM,1,7,5,175
2019-08-04,11AM,8,2,7,827
2019-08-04,4PM,5,3,1,531
2019-08-04,9PM,6,3,6,636
2019-08-05,11AM,5,6,3,563
2019-08-05,4PM,1,9,4,194
2019-08-05,9PM,2,4,9,249
2019-08-06,11AM,4,8,7,487
2019-08-06,4PM,5,3,6,536
2019-08-06,9PM,8,6,5,865
2019-08-07,11AM,7,1,1,711
2019-08-07,4PM,9,5,8,958
2019-08-07,9PM,8,7,6,876
2019-08-08,11AM,8,1,4,814
2019-08-08,4PM,1,7,4,174
2019-08-08,9PM,5,0,2,502
2019-08-09,11AM,2,3,2,232
2019-08-09,4PM,7,6,9,769
2019-08-09,9PM,4,6,8,468
2019-08-10,11AM,7,0,1,701
2019-08-10,4PM,9,8,2,982
2019-08-10,9PM,5,5,4,554
2019-08-11,11AM,1,5,0,150
2019-08-11,4PM,4,0,1,401
2019-08-11,9PM,8,4,0,840
2019-08-12,11AM,8,8,0,880
2019-08-12,4PM,7,8,0,780
2019-08-12,9PM,2,2,2,222
2019-08-13,11AM,9,7,0,970
2019-08-13,4PM,5,2,3,523
2019-08-13,9PM,7,3,5,735
2019-08-14,11AM,5,0,4,504
2019-08-14,4PM,8,8,1,881
2019-08-14,9PM,5,5,0,550
2019-08-15,11AM,2,8,0,280
2019-08-15,4PM,3,7,1,371
2019-08-15,9PM,0,4,7,047
2019-08-16,11AM,0,2,2,022
2019-08-16,4PM,9,0,5,905
2019-08-16,9PM,4,1,5,415
2019-08-17,11AM,3,0,1,301
2019-08-17,4PM,9,5,8,958
2019-08-17,9PM,3,2,3,323
2019-08-18,11AM,2,7,3,273
2019-08-18,4PM,7,2,6,726
2019-08-18,9PM,4,6,6,466
2019-08-19,11AM,3,2,1,321
2019-08-19,4PM,1,8,8,188
2019-08-19,9PM,2,1,6,216
2019-08-20,11AM,4,7,5,475
2019-08-20,4PM,4,2,3,423
2019-08-20,9PM,3,7,0,370
2019-08-21,11AM,8,0,7,807
2019-08-21,4PM,3,6,9,369
2019-08-21,9PM,1,6,4,164
2019-08-22,11AM,4,6,5,465
2019-08-22,4PM,5,6,6,566
2019-08-22,9PM,7,8,6,786
2019-08-23,11AM,7,9,5,795
2019-08-23,4PM,2,4,1,241
2019-08-23,9PM,8,8,3,883
2019-08-24,11AM,2,2,1,221
2019-08-24,4PM,0,8,1,081
2019-08-24,9PM,7,1,0,710
2019-08-25,11AM,0,8,2,082
2019-08-25,4PM,0,8,6,086
2019-08-25,9PM,9,5,2,952
2019-08-26,11AM,7,5,1,751
2019-08-26,4PM,1,3,2,132
2019-08-26,9PM,1,1,0,110
2019-08-27,11AM,4,4,1,441
2019-08-27,4PM,3,9,6,396
2019-08-27,9PM,6,4,5,645
2019-08-28,11AM,0,1,4,014
2019-08-28,4PM,1,6,0,160
2019-08-28,9PM,2,9,2,292
2019-08-29,11AM,1,3,4,134
2019-08-29,4PM,8,3,4,834
2019-08-29,9PM,8,4,6,846
2019-08-30,11AM,6,4,3,643
2019-08-30,4PM,2,5,4,254
2019-08-30,9PM,2,9,7,297
2019-08-31,11AM,4,0,3,403
2019-08-31,4PM,2,9,6,296
2019-08-31,9PM,5,2,2,522
2019-09-01,11AM,5,5,9,559
2019-09-01,4PM,9,4,9,949
2019-09-01,9PM,6,3,6,636
2019-09-02,11AM,6,5,0,650
2019-09-02,4PM,2,6,1,261
2019-09-02,9PM,5,9,1,591
2019-09-03,11AM,2,8,5,285
2019-09-03,4PM,9,1,5,915
2019-09-03,9PM,9,8,4,984
2019-09-04,11AM,4,3,6,436
2019-09-04,4PM,8,8,3,883
2019-09-04,9PM,5,1,2,512
2019-09-05,11AM,8,2,4,824
2019-09-05,4PM,2,9,2,292
2019-09-05,9PM,8,7,8,878
2019-09-06,11AM,4,0,1,401
2019-09-06,4PM,4,2,6,426
2019-09-06,9PM,4,1,1,411
2019-09-07,11AM,4,2,8,428
2019-09-07,4PM,3,2,9,329
2019-09-07,9PM,7,3,9,739
2019-09-08,11AM,7,0,5,705
2019-09-08,4PM,7,9,4,794
2019-09-08,9PM,1,8,1,181
2019-09-09,11AM,0,0,2,002
2019-09-09,4PM,5,8,6,586
2019-09-09,9PM,5,7,8,578
2019-09-10,11AM,2,2,1,221
2019-09-10,4PM,5,4,5,545
2019-09-10,9PM,8,3,5,835
2019-09-11,11AM,9,0,5,905
2019-09-11,4PM,7,6,4,764
2019-09-11,9PM,4,3,7,437
2019-09-12,11AM,8,1,1,811
2019-09-12,4PM,1,1,9,119
2019-09-12,9PM,6,0,7,607
2019-09-13,11AM,7,5,8,758
2019-09-13,4PM,9,3,0,930
2019-09-13,9PM,7,9,7,797
2019-09-14,11AM,5,8,7,587
2019-09-14,4PM,8,9,4,894
2019-09-14,9PM,5,3,1,531
2019-09-15,11AM,5,8,7,587
2019-09-15,4PM,8,9,4,894
2019-09-15,9PM,5,3,1,531
2019-09-16,11AM,3,7,6,376
2019-09-16,4PM,3,6,9,369
2019-09-16,9PM,4,7,9,479
2019-09-17,11AM,1,3,9,139
2019-09-17,4PM,8,2,1,821
2019-09-17,9PM,4,8,6,486
2019-09-18,11AM,1,8,0,180
2019-09-18,4PM,5,9,2,592
2019-09-18,9PM,1,7,5,175
2019-09-19,11AM,1,5,9,159
2019-09-19,4PM,5,4,8,548
2019-09-19,9PM,3,3,8,338
2019-09-20,11AM,3,0,5,305
2019-09-20,4PM,7,0,5,705
2019-09-20,9PM,4,2,0,420
2019-09-21,11AM,3,8,7,387
2019-09-21,4PM,7,1,7,717
2019-09-21,9PM,8,4,0,840
2019-09-22,11AM,3,7,6,376
2019-09-22,4PM,6,8,5,685
2019-09-22,9PM,0,6,6,066
2019-09-23,11AM,4,7,9,479
2019-09-23,4PM,7,2,0,720
2019-09-23,9PM,2,1,6,216
2019-09-24,11AM,0,3,4,034
2019-09-24,4PM,5,3,7,537
2019-09-24,9PM,7,3,3,733
2019-09-25,11AM,0,9,1,091
2019-09-25,4PM,3,2,1,321
2019-09-25,9PM,7,2,9,729
2019-09-26,11AM,4,7,8,478
2019-09-26,4PM,5,4,7,547
2019-09-26,9PM,4,1,2,412
2019-09-27,11AM,1,0,3,103
2019-09-27,4PM,3,3,3,333
2019-09-27,9PM,6,8,1,681
2019-09-28,11AM,8,5,7,857
2019-09-28,4PM,4,7,5,475
2019-09-28,9PM,1,4,6,146
2019-09-29,11AM,9,5,1,951
2019-09-29,4PM,6,7,1,671
2019-09-29,9PM,2,3,2,232
2019-09-30,11AM,1,1,9,119
2019-09-30,4PM,3,7,7,377
2019-09-30,9PM,7,7,3,773
2019-10-01,11AM,4,6,7,467
2019-10-01,4PM,1,0,3,103
2019-10-01,9PM,7,3,2,732
2019-10-02,11AM,5,3,9,539
2019-10-02,4PM,5,4,5,545
2019-10-02,9PM,0,2,4,024
2019-10-03,11AM,5,4,8,548
2019-10-03,4PM,4,8,4,484
2019-10-03,9PM,6,6,4,664
2019-10-04,11AM,6,2,4,624
2019-10-04,4PM,6,4,2,642
2019-10-04,9PM,1,4,4,144
2019-10-05,11AM,2,1,4,214
2019-10-05,4PM,4,8,3,483
2019-10-05,9PM,5,9,9,599
2019-10-06,11AM,9,3,1,931
2019-10-06,4PM,3,8,8,388
2019-10-06,9PM,5,6,2,562
2019-10-07,11AM,5,8,8,588
2019-10-07,4PM,4,8,3,483
2019-10-07,9PM,2,2,5,225
2019-10-08,11AM,4,7,5,475
2019-10-08,4PM,3,4,4,344
2019-10-08,9PM,5,5,9,559
2019-10-09,11AM,3,4,6,346
2019-10-09,4PM,9,2,3,923
2019-10-09,9PM,3,9,2,392
2019-10-10,11AM,3,8,6,386
2019-10-10,4PM,0,4,1,041
2019-10-10,9PM,9,1,7,917
2019-10-11,11AM,1,5,4,154
2019-10-11,4PM,7,9,9,799
2019-10-11,9PM,5,8,6,586
2019-10-12,11AM,3,4,6,346
2019-10-12,4PM,3,8,6,386
2019-10-12,9PM,3,2,7,327
2019-10-13,11AM,4,3,1,431
2019-10-13,4PM,1,8,4,184
2019-10-13,9PM,2,7,5,275
2019-10-14,11AM,4,7,6,476
2019-10-14,4PM,1,3,5,135
2019-10-14,9PM,1,1,1,111
2019-10-15,11AM,6,1,3,613
2019-10-15,4PM,6,1,2,612
2019-10-15,9PM,5,9,5,595
2019-10-16,11AM,5,3,1,531
2019-10-16,4PM,3,3,2,332
2019-10-16,9PM,7,5,6,756
2019-10-17,11AM,3,9,9,399
2019-10-17,4PM,3,7,5,375
2019-10-17,9PM,6,8,1,681
2019-10-18,11AM,2,6,8,268
2019-10-18,4PM,6,7,8,678
2019-10-18,9PM,6,6,2,662
2019-10-19,11AM,2,4,7,247
2019-10-19,4PM,7,2,1,721
2019-10-19,9PM,6,6,7,667
2019-10-20,11AM,5,6,4,564
2019-10-20,4PM,1,4,4,144
2019-10-20,9PM,2,5,4,254
2019-10-21,11AM,9,4,1,941
2019-10-21,4PM,7,4,1,741
2019-10-21,9PM,0,2,7,027
2019-10-22,11AM,9,2,1,921
2019-10-22,4PM,5,8,5,585
2019-10-22,9PM,2,0,8,208
2019-10-23,11AM,0,3,7,037
2019-10-23,4PM,1,6,0,160
2019-10-23,9PM,3,9,6,396
2019-10-24,11AM,9,3,2,932
2019-10-24,4PM,2,2,6,226
2019-10-24,9PM,1,8,2,182
2019-10-25,11AM,0,1,3,013
2019-10-25,4PM,4,9,0,490
2019-10-25,9PM,8,4,3,843
2019-10-26,11AM,2,5,5,255
2019-10-26,4PM,2,1,9,219
2019-10-26,9PM,9,4,2,942
2019-10-27,11AM,9,0,6,906
2019-10-27,4PM,2,2,9,229
2019-10-27,9PM,0,1,1,011
2019-10-28,11AM,2,9,9,299
2019-10-28,4PM,8,7,9,879
2019-10-28,9PM,7,5,4,754
2019-10-29,11AM,2,5,9,259
2019-10-29,4PM,0,5,9,059
2019-10-29,9PM,1,1,4,114
2019-10-30,11AM,4,7,1,471
2019-10-30,4PM,9,6,4,964
2019-10-30,9PM,4,6,4,464
2019-10-31,11AM,7,0,4,704
2019-10-31,4PM,4,6,5,465
2019-10-31,9PM,4,4,0,440
2019-11-01,11AM,2,4,4,244
2019-11-01,4PM,4,8,5,485
2019-11-01,9PM,3,7,4,374
2019-11-02,11AM,5,3,2,532
2019-11-02,4PM,2,7,7,277
2019-11-02,9PM,5,7,6,576
2019-11-03,11AM,5,0,4,504
2019-11-03,4PM,8,2,1,821
2019-11-03,9PM,3,3,7,337
2019-11-04,11AM,2,1,9,219
2019-11-04,4PM,7,0,4,704
2019-11-04,9PM,3,1,7,317
2019-11-05,11AM,4,3,9,439
2019-11-05,4PM,7,6,7,767
2019-11-05,9PM,2,1,1,211
2019-11-06,11AM,1,6,7,167
2019-11-06,4PM,1,6,7,167
2019-11-06,9PM,9,9,9,999
2019-11-07,11AM,5,7,8,578
2019-11-07,4PM,3,5,8,358
2019-11-07,9PM,1,4,1,141
2019-11-08,11AM,5,1,3,513
2019-11-08,4PM,6,8,9,689
2019-11-08,9PM,9,9,1,991
2019-11-09,11AM,0,1,7,017
2019-11-09,4PM,9,4,4,944
2019-11-09,9PM,6,6,0,660
2019-11-10,11AM,7,8,8,788
2019-11-10,4PM,6,9,6,696
2019-11-10,9PM,2,4,8,248
2019-11-11,11AM,9,6,7,967
2019-11-11,4PM,3,8,3,383
2019-11-11,9PM,0,4,4,044
2019-11-12,11AM,7,9,7,797
2019-11-12,4PM,1,2,4,124
2019-11-12,9PM,9,3,1,931
2019-11-13,11AM,9,4,6,946
2019-11-13,4PM,5,5,7,557
2019-11-13,9PM,9,7,3,973
2019-11-14,11AM,7,2,6,726
2019-11-14,4PM,0,4,6,046
2019-11-14,9PM,9,7,7,977
2019-11-15,11AM,8,9,2,892
2019-11-15,4PM,4,8,4,484
2019-11-15,9PM,4,3,4,434
2019-11-16,11AM,3,1,0,310
2019-11-16,4PM,4,5,6,456
2019-11-16,9PM,2,4,4,244
2019-11-17,11AM,8,4,6,846
2019-11-17,4PM,7,7,3,773
2019-11-17,9PM,7,7,7,777
2019-11-18,11AM,9,6,3,963
2019-11-18,4PM,7,8,5,785
2019-11-18,9PM,6,0,8,608
2019-11-19,11AM,4,5,2,452
2019-11-19,4PM,7,6,2,762
2019-11-19,9PM,8,7,9,879
2019-11-20,11AM,1,4,6,146
2019-11-20,4PM,5,1,0,510
2019-11-20,9PM,4,3,8,438
2019-11-21,11AM,9,0,6,906
2019-11-21,4PM,3,6,4,364
2019-11-21,9PM,2,1,1,211
2019-11-22,11AM,1,5,9,159
2019-11-22,4PM,8,8,1,881
2019-11-22,9PM,3,3,7,337
2019-11-23,11AM,1,5,2,152
2019-11-23,4PM,1,9,1,191
2019-11-23,9PM,2,4,7,247
2019-11-24,11AM,1,8,0,180
2019-11-24,4PM,7,9,6,796
2019-11-24,9PM,2,3,2,232
2019-11-25,11AM,6,1,2,612
2019-11-25,4PM,1,4,2,142
2019-11-25,9PM,4,5,2,452
2019-11-26,11AM,6,4,2,642
2019-11-26,4PM,1,2,1,121
2019-11-26,9PM,9,8,4,984
2019-11-27,11AM,5,4,1,541
2019-11-27,4PM,8,1,8,818
2019-11-27,9PM,1,8,2,182
2019-11-28,11AM,7,4,3,743
2019-11-28,4PM,5,2,7,527
2019-11-28,9PM,7,6,9,769
2019-11-29,11AM,7,3,6,736
2019-11-29,4PM,2,9,4,294
2019-11-29,9PM,1,0,0,100
2019-11-30,11AM,9,6,9,969
2019-11-30,4PM,0,9,4,094
2019-11-30,9PM,2,6,1,261
2019-12-01,11AM,7,4,9,749
2019-12-01,4PM,1,6,5,165
2019-12-01,9PM,0,3,1,031
2019-12-02,11AM,5,3,2,532
2019-12-02,4PM,5,9,0,590
2019-12-02,9PM,3,4,0,340
2019-12-03,11AM,2,1,8,218
2019-12-03,4PM,9,7,6,976
2019-12-03,9PM,4,2,0,420
2019-12-04,11AM,9,8,4,984
2019-12-04,4PM,1,6,1,161
2019-12-04,9PM,1,0,5,105
2019-12-05,11AM,4,0,6,406
2019-12-05,4PM,5,4,2,542
2019-12-05,9PM,2,4,3,243
2019-12-06,11AM,1,7,8,178
2019-12-06,4PM,2,4,1,241
2019-12-06,9PM,3,6,5,365
2019-12-07,11AM,1,8,3,183
2019-12-07,4PM,3,2,3,323
2019-12-07,9PM,0,4,0,040
2019-12-08,11AM,6,1,0,610
2019-12-08,4PM,5,1,0,510
2019-12-08,9PM,3,5,0,350
2019-12-09,11AM,5,3,9,539
2019-12-09,4PM,0,7,3,073
2019-12-09,9PM,6,3,6,636
2019-12-10,11AM,2,4,3,243
2019-12-10,4PM,4,6,4,464
2019-12-10,9PM,4,3,0,430
2019-12-11,11AM,0,4,2,042
2019-12-11,4PM,0,6,8,068
2019-12-11,9PM,8,9,1,891
2019-12-12,11AM,5,6,1,561
2019-12-12,4PM,8,6,8,868
2019-12-12,9PM,4,4,9,449
2019-12-13,11AM,3,6,0,360
2019-12-13,4PM,7,5,0,750
2019-12-13,9PM,8,6,0,860
2019-12-14,11AM,8,0,7,807
2019-12-14,4PM,2,3,3,233
2019-12-14,9PM,1,9,2,192
2019-12-15,11AM,9,8,9,989
2019-12-15,4PM,4,4,6,446
2019-12-15,9PM,8,0,8,808
2019-12-16,11AM,0,7,1,071
2019-12-16,4PM,6,4,9,649
2019-12-16,9PM,4,1,1,411
2019-12-17,11AM,6,1,7,617
2019-12-17,4PM,8,5,9,859
2019-12-17,9PM,3,0,3,303
2019-12-18,11AM,0,7,9,079
2019-12-18,4PM,1,5,3,153
2019-12-18,9PM,3,1,4,314
2019-12-19,11AM,6,7,1,671
2019-12-19,4PM,9,6,1,961
2019-12-19,9PM,2,0,5,205
2019-12-20,11AM,1,6,2,162
2019-12-20,4PM,8,3,0,830
2019-12-20,9PM,9,2,0,920
2019-12-21,11AM,7,6,6,766
2019-12-21,4PM,4,8,0,480
2019-12-21,9PM,2,7,1,271
2019-12-22,11AM,1,2,7,127
2019-12-22,4PM,1,7,1,171
2019-12-22,9PM,5,9,8,598
2019-12-23,11AM,1,0,3,103
2019-12-23,4PM,0,3,3,033
2019-12-23,9PM,2,0,4,204
2019-12-24,11AM,0,8,3,083
2019-12-24,4PM,2,2,2,222
2019-12-24,9PM,1,6,7,167
2019-12-26,11AM,2,5,7,257
2019-12-26,4PM,0,9,2,092
2019-12-26,9PM,8,1,8,818
2019-12-27,11AM,0,9,4,094
2019-12-27,4PM,4,7,6,476
2019-12-27,9PM,4,9,2,492
2019-12-28,11AM,3,9,0,390
2019-12-28,4PM,7,5,7,757
2019-12-28,9PM,8,3,1,831
2019-12-29,11AM,9,9,2,992
2019-12-29,4PM,2,1,8,218
2019-12-29,9PM,2,9,2,292
2019-12-30,11AM,7,3,0,730
2019-12-30,4PM,7,1,8,718
2019-12-30,9PM,1,8,2,182
2019-12-31,11AM,4,8,4,484
2019-12-31,4PM,7,4,5,745
2019-12-31,9PM,9,6,3,963
2020-01-02,11AM,9,0,8,908
2020-01-02,4PM,0,5,2,052
2020-01-02,9PM,0,6,2,062
2020-01-03,11AM,9,3,2,932
2020-01-03,4PM,5,8,3,583
2020-01-03,9PM,7,4,4,744
2020-01-04,11AM,0,2,8,028
2020-01-04,4PM,1,4,6,146
2020-01-04,9PM,7,4,9,749
2020-01-05,11AM,5,9,8,598
2020-01-05,4PM,9,7,3,973
2020-01-05,9PM,7,0,6,706
2020-01-06,11AM,9,6,5,965
2020-01-06,4PM,3,4,6,346
2020-01-06,9PM,5,7,7,577
2020-01-07,11AM,5,3,1,531
2020-01-07,4PM,0,9,4,094
2020-01-07,9PM,9,6,7,967
2020-01-08,11AM,3,1,1,311
2020-01-08,4PM,3,8,3,383
2020-01-08,9PM,7,6,3,763
2020-01-09,11AM,5,2,3,523
2020-01-09,4PM,5,2,0,520
2020-01-09,9PM,8,6,9,869
2020-01-10,11AM,3,0,2,302
2020-01-10,4PM,2,2,0,220
2020-01-10,9PM,4,6,9,469
2020-01-11,11AM,9,9,1,991
2020-01-11,4PM,5,6,6,566
2020-01-11,9PM,4,1,8,418
2020-01-12,11AM,9,4,5,945
2020-01-12,4PM,6,4,2,642
2020-01-12,9PM,8,3,1,831
2020-01-13,11AM,8,6,9,869
2020-01-13,4PM,8,1,1,811
2020-01-13,9PM,5,9,2,592
2020-01-14,11AM,7,1,7,717
2020-01-14,4PM,8,0,9,809
2020-01-14,9PM,8,9,1,891
2020-01-15,11AM,7,7,3,773
2020-01-15,4PM,1,9,2,192
2020-01-15,9PM,5,7,4,574
2020-01-16,11AM,6,9,6,696
2020-01-16,4PM,8,5,6,856
2020-01-16,9PM,3,4,7,347
2020-01-17,11AM,1,1,9,119
2020-01-17,4PM,4,6,5,465
2020-01-17,9PM,4,6,5,465
2020-01-18,11AM,9,8,3,983
2020-01-18,4PM,6,7,2,672
2020-01-18,9PM,1,4,0,140
2020-01-19,11AM,5,3,3,533
2020-01-19,4PM,8,6,3,863
2020-01-19,9PM,4,0,4,404
2020-01-20,11AM,1,4,1,141
2020-01-20,4PM,3,2,7,327
2020-01-20,9PM,7,4,3,743
2020-01-21,11AM,6,7,5,675
2020-01-21,4PM,8,9,6,896
2020-01-21,9PM,7,5,7,757
2020-01-22,11AM,0,7,5,075
2020-01-22,4PM,5,7,8,578
2020-01-22,9PM,1,1,0,110
2020-01-23,11AM,4,8,8,488
2020-01-23,4PM,4,4,8,448
2020-01-23,9PM,5,3,3,533
2020-01-24,11AM,9,5,8,958
2020-01-24,4PM,8,7,6,876
2020-01-24,9PM,8,2,5,825
2020-01-25,11AM,3,3,6,336
2020-01-25,4PM,5,6,5,565
2020-01-25,9PM,8,1,2,812
2020-01-26,11AM,3,3,1,331
2020-01-26,4PM,0,4,3,043
2020-01-26,9PM,6,0,5,605
2020-01-27,11AM,3,2,4,324
2020-01-27,4PM,7,2,0,720
2020-01-27,9PM,4,0,6,406
2020-01-28,11AM,2,7,2,272
2020-01-28,4PM,9,6,5,965
2020-01-28,9PM,9,3,3,933
2020-01-29,11AM,0,1,7,017
2020-01-29,4PM,2,7,7,277
2020-01-29,9PM,6,3,9,639
2020-01-30,11AM,1,9,9,199
2020-01-30,4PM,0,5,6,056
2020-01-30,9PM,5,6,2,562
2020-01-31,11AM,0,9,4,094
2020-01-31,4PM,3,7,7,377
2020-01-31,9PM,0,7,1,071
2020-02-01,11AM,0,6,3,063
2020-02-01,4PM,5,9,6,596
2020-02-01,9PM,0,3,4,034
2020-02-02,11AM,2,9,7,297
2020-02-02,4PM,7,9,7,797
2020-02-02,9PM,6,0,5,605
2020-02-03,11AM,5,9,0,590
2020-02-03,4PM,3,4,5,345
2020-02-03,9PM,1,3,0,130
2020-02-04,11AM,7,9,5,795
2020-02-04,4PM,8,2,4,824
2020-02-04,9PM,2,4,2,242
2020-02-05,11AM,1,3,8,138
2020-02-05,4PM,5,2,8,528
2020-02-05,9PM,5,8,0,580
2020-02-06,11AM,4,1,0,410
2020-02-06,4PM,5,0,6,506
2020-02-06,9PM,3,6,8,368
2020-02-07,11AM,3,9,4,394
2020-02-07,4PM,6,2,7,627
2020-02-07,9PM,9,6,5,965
2020-02-08,11AM,8,7,6,876
2020-02-08,4PM,8,5,6,856
2020-02-08,9PM,0,1,5,015
2020-02-09,11AM,7,7,0,770
2020-02-09,4PM,3,3,8,338
2020-02-09,9PM,0,2,8,028
2020-02-10,11AM,4,5,9,459
2020-02-10,4PM,2,6,1,261
2020-02-10,9PM,1,6,2,162
2020-02-11,11AM,8,9,7,897
2020-02-11,4PM,7,6,4,764
2020-02-11,9PM,2,1,2,212
2020-02-12,11AM,2,2,9,229
2020-02-12,4PM,4,8,6,486
2020-02-12,9PM,2,1,1,211
2020-02-13,11AM,0,3,7,037
2020-02-13,4PM,0,2,7,027
2020-02-13,9PM,3,7,3,373
2020-02-14,11AM,7,3,1,731
2020-02-14,4PM,7,0,4,704
2020-02-14,9PM,9,5,2,952
